genome_file	snps_file	mixture_file	events_string	seed	id	prop_mirrored	prop_focal_mirrored	genome_version	phase_file
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n3_s7517_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures1.txt		0	dataset_n3_s7517_0_1	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n3_s7517_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures2.txt		0	dataset_n3_s7517_0_2	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n3_s7517_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures0.txt		0	dataset_n3_s7517_0_0	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n2_s12680_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures1.txt		0	dataset_n2_s12680_0_1	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n2_s12680_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures2.txt		0	dataset_n2_s12680_0_2	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n2_s12680_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures0.txt		0	dataset_n2_s12680_0_0	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n2_s4669_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures1.txt		0	dataset_n2_s4669_0_1	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n2_s4669_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures2.txt		0	dataset_n2_s4669_0_2	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n2_s4669_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures0.txt		0	dataset_n2_s4669_0_0	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n2_s2426_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures1.txt		0	dataset_n2_s2426_0_1	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n2_s2426_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures2.txt		0	dataset_n2_s2426_0_2	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n2_s2426_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures0.txt		0	dataset_n2_s2426_0_0	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n2_s31165_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures1.txt		0	dataset_n2_s31165_0_1	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n2_s31165_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures2.txt		0	dataset_n2_s31165_0_2	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n2_s31165_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures0.txt		0	dataset_n2_s31165_0_0	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n3_s4467_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures1.txt		0	dataset_n3_s4467_0_1	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n3_s4467_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures2.txt		0	dataset_n3_s4467_0_2	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n3_s4467_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures0.txt		0	dataset_n3_s4467_0_0	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n2_s19383_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures1.txt		0	dataset_n2_s19383_0_1	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n2_s19383_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures2.txt		0	dataset_n2_s19383_0_2	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n2_s19383_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures0.txt		0	dataset_n2_s19383_0_0	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n3_s28463_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures1.txt		0	dataset_n3_s28463_0_1	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n3_s28463_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures2.txt		0	dataset_n3_s28463_0_2	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n3_s28463_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures0.txt		0	dataset_n3_s28463_0_0	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n2_s14584_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures1.txt		0	dataset_n2_s14584_0_1	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n2_s14584_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures2.txt		0	dataset_n2_s14584_0_2	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n2_s14584_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures0.txt		0	dataset_n2_s14584_0_0	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n3_s28922_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures1.txt		0	dataset_n3_s28922_0_1	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n3_s28922_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures2.txt		0	dataset_n3_s28922_0_2	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n3_s28922_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures0.txt		0	dataset_n3_s28922_0_0	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n3_s8209_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures1.txt		0	dataset_n3_s8209_0_1	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n3_s8209_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures2.txt		0	dataset_n3_s8209_0_2	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n3_s8209_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures0.txt		0	dataset_n3_s8209_0_0	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n3_s17334_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures1.txt		0	dataset_n3_s17334_0_1	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n3_s17334_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures2.txt		0	dataset_n3_s17334_0_2	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n3_s17334_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures0.txt		0	dataset_n3_s17334_0_0	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n2_s22122_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures1.txt		0	dataset_n2_s22122_0_1	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n2_s22122_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures2.txt		0	dataset_n2_s22122_0_2	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n2_s22122_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures0.txt		0	dataset_n2_s22122_0_0	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n3_s20410_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures1.txt		0	dataset_n3_s20410_0_1	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n3_s20410_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures2.txt		0	dataset_n3_s20410_0_2	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n3_s20410_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures0.txt		0	dataset_n3_s20410_0_0	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n2_s28037_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures1.txt		0	dataset_n2_s28037_0_1	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n2_s28037_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures2.txt		0	dataset_n2_s28037_0_2	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n2_s28037_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures0.txt		0	dataset_n2_s28037_0_0	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n3_s25177_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures1.txt		0	dataset_n3_s25177_0_1	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n3_s25177_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures2.txt		0	dataset_n3_s25177_0_2	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/genomes/dataset_n3_s25177_0.tsv	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/baf/tumor.1bed	/n/fs/ragr-research/projects/hatchet2-results/newsims/mirrored/data/mixture_files/mixtures0.txt		0	dataset_n3_s25177_0_0	0	0	hg19	/n/fs/ragr-research/projects/hatchet2-results/mascote/dataset_n2_s83678_1/phase/phased.vcf.gz
